Kanzlei,Jobtitel,Location,Link,Erstes_Funddatum,Zuletzt_Gesehen,Email
KAYP Rechtsanwaltsgesellschaft mbH,Office-Manager / Office-Managerin,Berlin,mailto:info@kayp.de,2026-04-12,2026-04-24,info@kayp.de
Kanzlei Salman | Rechtsanwalt Husain Salman | Mietrecht | Verkehrsrecht | Strafrecht | Berlin,Fachanwältin bzw. Fachanwalt für Immobilienrecht,Berlin,http://www.kanzlei-salman.de/,2026-04-12,2026-04-24,info@kanzlei-salman.de
"Anwaltskanzlei Heckmann, Kanzlei für Privatinsolvenz und Schuldnerberatung Charlottenburg",Team-Assistenz schuldnerberatende Anwaltskanzlei,Berlin-Charlottenburg,https://www.heckmann.net/stellenangebote/,2026-04-12,2026-04-24,RA@Heckmann.net
"Anwaltskanzlei Heckmann, Kanzlei für Privatinsolvenz und Schuldnerberatung Charlottenburg",Mitarbeiter/in Schuldnerberatung bzw. Insolvenzverwaltung,Berlin-Charlottenburg,https://www.heckmann.net/stellenangebote/,2026-04-12,2026-04-24,RA@Heckmann.net
SOUDRY & SOUDRY Rechtsanwälte und Notar,Notariatsfachangestellte / Notarfachangestellter (m/w/d) – Ausbildung · Berufserfahrene · ReNo · Quereinsteiger,Berlin,https://karriere.soudry.de/,2026-04-12,2026-04-24,
"Kanzlei Mammadli, Rechtsanwalt Habib B. Mammadli",Finanzbuchhalter/-in für die Mandantenbuchhaltung,Berlin,https://ra-mammadli.de/downloads/Anzeige_Buchhaltung_Mitarbeiter.pdf,2026-04-12,2026-04-19,info@ra-mammadli.de
Curant Rechtsanwaltsgesellschaft mbH,Jurist,Berlin,https://www.curant-ra.com/,2026-04-12,2026-04-19,bewerbung@curant-ra.de
Curant Rechtsanwaltsgesellschaft mbH,Juristischer Mitarbeiter,Berlin,https://www.curant-ra.com/,2026-04-12,2026-04-19,bewerbung@curant-ra.de
Rechtsanwalt Roger Näbig - Kanzlei Schulz Kluge Partner Rechtsanwälte,"Rechtsanwaltsfachangestellte/r (w/m/d), unbefristet und in Teilzeit",Berlin,https://www.sk-partner.de/Anwalt_Kontakt_Karriere_de.html,2026-04-12,2026-04-19,bewerbung@sk-partner.de
BRANDI Rechtsanwälte Partnerschaft mbB,Rechtsanwältin / Rechtsanwalt (m/w/d) Immobilienrecht,Bielefeld,http://www.brandi.net/ueber-brandi/karriere/rechtsanwaelte/bielefeld-rechtsanwaeltin-rechtsanwalt-m-w-d-immobilienrecht,2026-04-12,2026-04-24,bielefeld@brandi.net
BRANDI Rechtsanwälte Partnerschaft mbB,Rechtsanwältin / Rechtsanwalt (m/w/d) Gesellschaftsrecht und Steuerrecht,Paderborn,http://www.brandi.net/ueber-brandi/karriere/rechtsanwaelte/paderborn-rechtsanwaeltin-rechtsanwalt-m-w-d-gesellschaftsrecht-und-steuerrecht,2026-04-12,2026-04-24,paderborn@brandi.net
"Rechtsanwalt Behrens Lars H., Fachanwalt für Arbeitsrecht, weitere Tätigkeitsschwerpunkte Strafrecht und Verkehrsrecht",Rechtsanwalt/in (m/w/d),Bochum,https://theo-schmidt.de/rechtsanwalt-in-m-w-d/,2026-04-12,2026-04-19,info@theo-schmidt.de
Kanzlei Theo Schmidt Bochum,Notariatsfachangestellte(n) in ( m/w/d ),Bochum,https://theo-schmidt.de/notarfachangestellten-in-m-w-d-vollzeit/,2026-04-12,2026-04-19,kanzlei@theo-schmidt.de
AULINGER lawyers and notaries,Rechtsanwalt (m/w/d) für Arbeitsrecht,Bochum,https://www.aulinger.eu/karriere/stellenangebote/,2026-04-12,2026-04-19,
Niedergesäß Stephan,"Kauffrau/Kaufmann für Büromanagement (w/m/d) (Entgeltgruppe 9a TV-L, 50%, unbefristet)",Essen,https://www.xing.com/jobs/essen-kauffrau-kaufmann-bueromanagement-entgeltgruppe-9a-tv-50-unbefristet-153024880,2026-04-12,2026-04-19,
Niedergesäß Stephan,Testmanager *in / Testautomatisierung IT-Projekte,Bremen,https://www.xing.com/jobs/bremen-testmanager-testautomatisierung-it-projekte-149780076,2026-04-12,2026-04-19,
Niedergesäß Stephan,Teamleitung Instandsetzung (m/w/d),München,https://www.xing.com/jobs/muenchen-teamleitung-instandsetzung-149998444,2026-04-12,2026-04-19,
Niedergesäß Stephan,Personalreferent / HR Business Partner (m/w/d),Naumburg,https://www.xing.com/jobs/naumburg-personalreferent-hr-business-partner-149197384,2026-04-12,2026-04-19,
Niedergesäß Stephan,Inbetriebnahmeleiter International (m/w/d),Berching,https://www.xing.com/jobs/berching-inbetriebnahmeleiter-international-149731455,2026-04-12,2026-04-19,
"Dr. Henrik Jacoby, lawyer and notary",Rechtsanwalt (m/w/d),Darmstadt,https://anwaelte-da.de/karriere/,2026-04-12,2026-04-19,info@anwaelte-da.de
"Dr. Henrik Jacoby, lawyer and notary",Rechtsanwalt (m/w/d),Darmstadt-Eberstadt,https://anwaelte-da.de/karriere/,2026-04-12,2026-04-19,info@anwaelte-da.de
"Dr. Henrik Jacoby, lawyer and notary",Rechtsanwalt (m/w/d),Mühltal,https://anwaelte-da.de/karriere/,2026-04-12,2026-04-19,info@anwaelte-da.de
"Dr. Henrik Jacoby, lawyer and notary",Ausbildung Rechtsanwalts- und Notarfachangestellte (m/w/d),Darmstadt-Eberstadt,https://anwaelte-da.de/karriere/,2026-04-12,2026-04-19,info@anwaelte-da.de
Sven Reissenberger lawyer,Referendarinnen / Referendare,Dortmund,https://www.reissenberger.com/kanzlei/jobs/,2026-04-12,2026-04-19,
"Noël - Waffenschmidt - Güldenberg - Notare, Rechtsanwälte & Steuerberater",Rechtsanwalt (m/w/d),Duisburg,https://www.noel-waffenschmidt.de/stellenanzeigen/,2026-04-12,2026-04-19,kanzlei@noel-waffenschmidt.de
"Noël - Waffenschmidt - Güldenberg - Notare, Rechtsanwälte & Steuerberater",Rechtsanwalts- / Notarfachangestellter (m/w/d),Duisburg,https://www.noel-waffenschmidt.de/stellenanzeigen/,2026-04-12,2026-04-19,kanzlei@noel-waffenschmidt.de
Borgelt & Partner Rechtsanwälte Düsseldorf,Ausbildungsplatz Rechtsanwaltsfachangestellte/r,Düsseldorf,https://borgelt.de/stellenanzeigen,2026-04-12,2026-04-19,info@borgelt.de
Anwälte für Arbeitsrecht und Verkehrsrecht - Blume & Blume Rechtsanwälte,Referendar (m/w/d),Düsseldorf,https://www.blumeundblume.de/Karriere.html,2026-04-12,2026-04-19,info@blumeundblume.de
Rechtsanwälte Asmus & Koll,Fachanwalt Verkehrsrecht,Zentrale/Unbekannt,,2026-04-12,2026-04-19,
"Schumacher - Rechtsanwälte, Notare & Steuerberater",Wir suchen Auszubildende (m/w/d) zum/zur Rechtsanwalts- und Notarfachangestellten,Essen,https://www.schumacherlaw.com/stellenanzeige/wir-suchen-auszubildende-m-w-d-zum-zur-rechtsanwalts-und-notarfachangestellten-2/,2026-04-12,2026-04-19,info@schumacherlaw.com
Prof. Schlegel • Hohmann • Mangold & Partner,Wissenschaftliche:n Mitarbeiter:in bzw. Studentische Hilfskraft (m/w/d) in Frankfurt,Frankfurt,https://gesundheitsrecht.com/minijob/,2026-04-12,2026-04-19,frankfurt@gesundheitsrecht.com
Prof. Schlegel • Hohmann • Mangold & Partner,Bürokauffrau/-mann (m/w/d) in Frankfurt,Frankfurt,https://gesundheitsrecht.com/buerokauffrau-mann-m-w-d-in-frankfurt/,2026-04-12,2026-04-19,frankfurt@gesundheitsrecht.com
Prof. Schlegel • Hohmann • Mangold & Partner,Rechtsanwaltsfachangestellte/r (m/w/d) in Frankfurt,Frankfurt,https://gesundheitsrecht.com/rechtsanwaltsfachangestellte-r-m-w-d-in-frankfurt/,2026-04-12,2026-04-19,frankfurt@gesundheitsrecht.com
Prof. Schlegel • Hohmann • Mangold & Partner,Referendare (m/w/d) in Frankfurt und Hamburg,Frankfurt,https://gesundheitsrecht.com/referendare-m-w-d-in-frankfurt-und-hamburg/,2026-04-12,2026-04-19,
Prof. Schlegel • Hohmann • Mangold & Partner,Referendare (m/w/d) in Frankfurt und Hamburg,Hamburg,https://gesundheitsrecht.com/referendare-m-w-d-in-frankfurt-und-hamburg/,2026-04-12,2026-04-19,
Anwaltsbüro im Hegarhaus,Rechtsreferendar/in (Anwaltsstation/Wahlstation),Freiburg,https://www.anwaltsbuero-im-hegarhaus.de/kanzlei/stellenangebote/,2026-04-12,2026-04-19,akay@hegarhaus.de
Friedrich Graf von Westphalen & Partner mbB Rechtsanwälte,Empfangsmitarbeiter Rezeptionist (m/w/d),Köln,https://www.fgvw.de/de/karriere/,2026-04-12,2026-04-19,
PFO Rechtsanwälte | Pöhlmann • Früchtl • Oppermann PartmbB,Empfangsmitarbeiter (m/w/d),Nürnberg,https://pfo-anwaelte.de/stellenangebote/empfangsmitarbeiter-m-w-d/,2026-04-12,2026-04-19,
SCHMIDT & SIEGL Rechtsanwälte (Partnerschaft),Pflichtpraktikum für Studierende der Rechtswissenschaften oder verwandter Fakultäten,Gelsenkirchen-Buer,https://kanzlei-schmidt-siegl.de/aktuelles/stellenangebote/,2026-04-12,2026-04-19,kontakt@kanzlei-schmidt-siegl.de
SCHMIDT & SIEGL Rechtsanwälte (Partnerschaft),Pflichtpraktikum für Studierende der Rechtswissenschaften oder verwandter Fakultäten,Recklinghausen,https://kanzlei-schmidt-siegl.de/aktuelles/stellenangebote/,2026-04-12,2026-04-19,kontakt@kanzlei-schmidt-siegl.de
Kanzlei Michaelis Rechtsanwälte,Auszubildende/-r (m/w/d) zur/zum Rechtsanwaltsfachangestellten,Hamburg,https://kanzlei-michaelis.de/karriere/,2026-04-12,2026-04-19,radojcic@kanzlei-michaelis.de
Uhsadel Rechtsanwälte PartGmbB,Rechtsanwalt (m/w/d) – Forderungsbeitreibung,"Steinhöft 5, 20459 Hamburg",https://uhsadel.com/karriere/,2026-04-12,2026-04-24,info@uhsadel.com
Uhsadel Rechtsanwälte PartGmbB,Rechtsanwalt (m/w/d) – Forderungsbeitreibung,"Straßenbahnring 13, 20251 Hamburg",https://uhsadel.com/karriere/,2026-04-12,2026-04-24,info@uhsadel.com
Uhsadel Rechtsanwälte PartGmbB,"Rechtsanwalt (m/w/d) – Transport, Logistik und Schifffahrt","Steinhöft 5, 20459 Hamburg",https://uhsadel.com/karriere/,2026-04-12,2026-04-24,info@uhsadel.com
Uhsadel Rechtsanwälte PartGmbB,"Rechtsanwalt (m/w/d) – Transport, Logistik und Schifffahrt","Straßenbahnring 13, 20251 Hamburg",https://uhsadel.com/karriere/,2026-04-12,2026-04-24,info@uhsadel.com
Uhsadel Rechtsanwälte PartGmbB,Rechtsanwalt (m/w/d) – Versicherungsrecht,"Steinhöft 5, 20459 Hamburg",https://uhsadel.com/karriere/,2026-04-12,2026-04-24,info@uhsadel.com
Uhsadel Rechtsanwälte PartGmbB,Rechtsanwalt (m/w/d) – Versicherungsrecht,"Straßenbahnring 13, 20251 Hamburg",https://uhsadel.com/karriere/,2026-04-12,2026-04-24,info@uhsadel.com
Uhsadel Rechtsanwälte PartGmbB,Rechtsanwaltsfachangestellte (m/w/d),"Steinhöft 5, 20459 Hamburg",https://uhsadel.com/karriere/,2026-04-12,2026-04-24,info@uhsadel.com
Uhsadel Rechtsanwälte PartGmbB,Rechtsanwaltsfachangestellte (m/w/d),"Straßenbahnring 13, 20251 Hamburg",https://uhsadel.com/karriere/,2026-04-12,2026-04-24,info@uhsadel.com
Uhsadel Rechtsanwälte PartGmbB,Teamassistenz (m/w/d),"Steinhöft 5, 20459 Hamburg",https://uhsadel.com/karriere/,2026-04-12,2026-04-24,info@uhsadel.com
Uhsadel Rechtsanwälte PartGmbB,Teamassistenz (m/w/d),"Straßenbahnring 13, 20251 Hamburg",https://uhsadel.com/karriere/,2026-04-12,2026-04-24,info@uhsadel.com
Uhsadel Rechtsanwälte PartGmbB,Ausbildung zur Rechtsanwaltsfachangestellten (m/w/d),"Steinhöft 5, 20459 Hamburg",https://uhsadel.com/karriere/,2026-04-12,2026-04-24,info@uhsadel.com
Uhsadel Rechtsanwälte PartGmbB,Ausbildung zur Rechtsanwaltsfachangestellten (m/w/d),"Straßenbahnring 13, 20251 Hamburg",https://uhsadel.com/karriere/,2026-04-12,2026-04-24,info@uhsadel.com
"BUSE HERZ GRUNST Rechtsanwälte Hamburg | Markenrecht, Medienrecht, Strafrecht, Urheberrecht",Bürofachkraft (m/w/d) in Voll- oder Teilzeit,Berlin,https://www.kanzlei.law/unser-team/karriere/,2026-04-12,2026-04-19,herz@kanzlei.law
"BUSE HERZ GRUNST Rechtsanwälte Hamburg | Markenrecht, Medienrecht, Strafrecht, Urheberrecht",Studentischer Mitarbeiter/ Werkstudent (m/w/d) für das Sekretariat,Berlin,https://www.kanzlei.law/unser-team/karriere/,2026-04-12,2026-04-19,herz@kanzlei.law
Dr. Röh & Partner - Rechtsanwälte und Steuerberater,Steuerfachwirt (m/w/d),München,https://roeh-partner.de/karriere/#stellen,2026-04-12,2026-04-24,sekretariat@roeh-partner.de
Steuerberater Hamburg Thoms Consulting Steuerberatungsgesellschaft mbH,Steuerfachangestellter oder Steuerfachwirt (m/w/d),Wellingsbüttel,https://www.thoms-steuerberater-hamburg.de/jobs/,2026-04-12,2026-04-24,s.thoms@thoms-consulting.de
Steuerberater Hamburg Thoms Consulting Steuerberatungsgesellschaft mbH,Steuerfachangestellter oder Steuerfachwirt (m/w/d),Ohlsdorf,https://www.thoms-steuerberater-hamburg.de/jobs/,2026-04-12,2026-04-24,s.thoms@thoms-consulting.de
WIECHERS-JAHN – Rechtsanwälte und Notarin,Erfahrene Notariatsfachangestellte (m/w/d),Hamburg,http://www.wiechers-jahn.de/jobs/,2026-04-12,2026-04-24,kanzlei@wiechersjahn.de
Dr. Eick & Partner Rechtsanwälte Partnerschaft mbB,Rechtsanwälte (m/w/d) - Bau- und Architektenrecht,Dresden,https://www.dr-eick.de/karriere,2026-04-12,2026-04-19,bewerbungen.dresden@dr-eick.de
"Rechtsanwalt Daniel Ciobanu, MLE Kanzlei in Hannover",Rechtsanwaltsfachangestellte (m/w/d) (Ausbildung),Hannover,https://rechtsanwalt-ciobanu.de/karriere,2026-04-12,2026-04-19,kontakt@rechtsanwalt-ciobanu.de}]}``` ماحول{
Dr. Papsch & Collegen Rechtsanwälte,Rechtsanwalt (m/w/d) für Miet- und Wohnungseigentumsrecht,Hannover,https://papsch.de/stellenangebote/,2026-04-12,2026-04-24,joerns@papsch.de
JURCAR GbR - Kanzlei für Verkehrsrecht,Quereinsteiger (m/w/d),Hannover,https://www.jurcar.de/karriere,2026-04-12,2026-04-24,bewerbung@jurcar.de
ZIEHM RECHTSANWÄLTE PartGmbB,Rechtsfachwirt/in oder Rechtsanwalts- und Notarfachangestellte/n,Hannover,https://www.ziehm-rae.de/stellenangebote/,2026-04-12,2026-04-19,kanzlei@ziehm-rae.de
Hassenpflug Rechtsanwaltsgesellschaft mbH,Steuerberater/in,Homberg/E.,https://www.hassenpflug-rechtsanwaelte.de/aktuelles/stellenangebote.html,2026-04-12,2026-04-24,bewerbung@hassenpflug-rechtsanwaelte.de
Hassenpflug Rechtsanwaltsgesellschaft mbH,"Steuerfachangestellte/r, Bilanzbuchhalter/in, Fachwirt/in",Homberg/E.,https://www.hassenpflug-rechtsanwaelte.de/aktuelles/stellenangebote.html,2026-04-12,2026-04-24,bewerbung@hassenpflug-rechtsanwaelte.de
TGH Thomas Rechtsanwälte Partnerschaftsgesellschaft mbB,Referendare (m/w/d),Krefeld,https://tgh-thomas.de/karriere#karriere_referendare,2026-04-12,2026-04-24,info@tgh-thomas.de
TGH Thomas Rechtsanwälte Partnerschaftsgesellschaft mbB,Referendare (m/w/d),Kempen,https://tgh-thomas.de/karriere#karriere_referendare,2026-04-12,2026-04-24,info@tgh-thomas.de
TGH Thomas Rechtsanwälte Partnerschaftsgesellschaft mbB,Referendare (m/w/d),Kalkar,https://tgh-thomas.de/karriere#karriere_referendare,2026-04-12,2026-04-24,info@tgh-thomas.de
Kraemer.Law Fachanwaltskanzlei,Fachanwalt,Bonn,https://www.kraemer.law/karriere,2026-04-12,2026-04-24,info@kraemer.law
Kraemer.Law Fachanwaltskanzlei,Fachanwalt,Köln,https://www.kraemer.law/karriere,2026-04-12,2026-04-24,info@kraemer.law
Kraemer.Law Fachanwaltskanzlei,Rechtsanwalt mit Berufserfahrung,Bonn,https://www.kraemer.law/karriere,2026-04-12,2026-04-24,info@kraemer.law
Kraemer.Law Fachanwaltskanzlei,Rechtsanwalt mit Berufserfahrung,Köln,https://www.kraemer.law/karriere,2026-04-12,2026-04-24,info@kraemer.law
Kraemer.Law Fachanwaltskanzlei,Rechtsanwaltsfachangestellte/r,Bonn,https://www.kraemer.law/karriere,2026-04-12,2026-04-24,info@kraemer.law
Kraemer.Law Fachanwaltskanzlei,Rechtsanwaltsfachangestellte/r,Köln,https://www.kraemer.law/karriere,2026-04-12,2026-04-24,info@kraemer.law
Haintz legal Rechtsanwalts GmbH,Rechtsanwalt / Rechtsanwältin (m/w/d),Köln,https://www.haintz-legal.de/karriere,2026-04-12,2026-04-19,kanzlei@haintz-legal.de
Haintz legal Rechtsanwalts GmbH,Rechtsanwalt / Rechtsanwältin (m/w/d),Stuttgart,https://www.haintz-legal.de/karriere,2026-04-12,2026-04-19,kanzlei@haintz-legal.de
Haintz legal Rechtsanwalts GmbH,Rechtsanwalt / Rechtsanwältin (m/w/d),International,https://www.haintz-legal.de/karriere,2026-04-12,2026-04-19,kanzlei@haintz-legal.de
NFP Rechtsanwälte,Schülerpraktikum,Leipzig,https://www.nfp-kanzlei.de/karriere/,2026-04-12,2026-04-24,karriere@nfp-kanzlei.de
Stolzenburg Ingo,Sales-Manager/-in (Vollzeit),Leipzig,https://www.anwaltinfos.de/jobs.html,2026-04-12,2026-04-24,
Stolzenburg Ingo,Programmierer/-in (Vollzeit),Leipzig,https://www.anwaltinfos.de/jobs.html,2026-04-12,2026-04-24,
Stolzenburg Ingo,Online PR Manager/-in (Vollzeit),Leipzig,https://www.anwaltinfos.de/jobs.html,2026-04-12,2026-04-24,
Stolzenburg Ingo,Country-Manager/-in Italien,Italien,https://www.anwaltinfos.de/jobs.html,2026-04-12,2026-04-24,
Stolzenburg Ingo,Country-Manager/-in Spanien,Spanien,https://www.anwaltinfos.de/jobs.html,2026-04-12,2026-04-24,
Stolzenburg Ingo,Country-Manager/-in Frankreich,Frankreich,https://www.anwaltinfos.de/jobs.html,2026-04-12,2026-04-24,
Stolzenburg Ingo,Country-Manager/-in UK,UK,https://www.anwaltinfos.de/jobs.html,2026-04-12,2026-04-24,
Stolzenburg Ingo,Country-Manager/-in USA,USA,https://www.anwaltinfos.de/jobs.html,2026-04-12,2026-04-24,
"buero.malkus - Rechtsanwaltskanzlei in Leipzig für Immobilien-, WEG-, Grundstücks- und Mietrecht | Strafverteidigung",Ausbildungsplatz Rechtsanwaltsfachangestellte/r,Leipzig,https://malkus.lawyer/profil-rechtsanwaltskanzlei-leipzig/karriere-und-ausbildung/,2026-04-12,2026-04-25,buero@malkus.lawyer
Alexander Klein,ReferendarInnenausbildung,Ludwigshafen,https://www.kanzlei13.de/ausbildungen,2026-04-12,2026-04-19,info@kanzlei13.de
Dr. Christoph Triltsch,Referendariat,Lübeck,https://kanzlei-am-standesamt.de/referendariat/,2026-04-12,2026-04-25,info@kanzlei-am-standesamt.de
Anwaltskanzlei Herfet & Özpolat Rechtsanwälte PartGmbB in Mönchengladbach,Rechtsanwaltsfachangestellte (m/w/d) In Vollzeit,Mönchengladbach,https://herfet-oezpolat.de/karriere/,2026-04-12,2026-04-25,v.duismann@herfet-oezpolat.de
Dr. Schreiner + Partner Rechtsanwälte PartGmbB,Rechtsanwaltsfachangestellte (m/w/d),Attendorn,https://www.rae-schreiner.de/stellenanzeige/rechtsanwaltsfachangestellte-sekretaerin-m-w-d/,2026-04-12,2026-04-19,karriere@rae-schreiner.de
Pöhlmann · Früchtl · Oppermann Rechtsanwälte PartmbB,Empfangsmitarbeiter (m/w/d),Nürnberg,https://pfo-anwaelte.de/stellenangebote/empfangsmitarbeiter-m-w-d/,2026-04-12,2026-04-25,
"BUSE HERZ GRUNST Rechtsanwälte München | Medienrecht, Markenrecht, Strafrecht, Urheberrecht",Rechtsanwaltsfachangestellte (m/w/d) in Voll- oder Teilzeit,Homeoffice (bundesweit),https://www.kanzlei.law/unser-team/karriere/,2026-04-12,2026-04-19,herz@kanzlei.law
Steinbock & Partner Rechtsanwaltskanzlei,Wir suchen Verstärkung im Bereich Lohn- und Gehaltsbuchhaltung!,Bundesweit,https://www.steinbock-partner.de/stellenangebote/,2026-04-12,2026-04-25,info@steinbock-partner.de
"Dr. Heinicke, Eggebrecht & Partner mbB Rechtsanwälte",Auszubildende (m/w/d),Obersendling,https://www.heinicke-eggebrecht.com/karriere/,2026-04-12,2026-04-19,bewerbung@heinicke-eggebrecht.com
SYLVENSTEIN Rechtsanwälte,Rechtsanwalt (m/w/d) im Arbeitsrecht,München,https://karriere.sylvenstein-law.de/o/rechtsanwalt-mwd-im-arbeitsrecht-7,2026-04-12,2026-04-25,
SYLVENSTEIN Rechtsanwälte,Rechtsanwalt (m/w/d) im Arbeitsrecht,Bayern,https://karriere.sylvenstein-law.de/o/rechtsanwalt-mwd-im-arbeitsrecht-7,2026-04-12,2026-04-25,
SYLVENSTEIN Rechtsanwälte,Rechtsanwalt (m/w/d) im Arbeitsrecht,Deutschland,https://karriere.sylvenstein-law.de/o/rechtsanwalt-mwd-im-arbeitsrecht-7,2026-04-12,2026-04-25,
Goldbeck - Fachanwalt für Strafrecht und Rechtsanwalt,Praktikum (für Studenten),Düsseldorf,https://rechtsanwalt-goldbeck.de/jobs/,2026-04-12,2026-04-25,
Dr. Hüsch & Partner Rechtsanwälte,Rechtsanwältin/ einen Rechtsanwalt (m/w/d) für eine Vollzeitstelle im Bereich Allgemeines Zivilrecht Schwerpunkt Erbrecht,Neuss,http://www.huesch-und-partner.de/karriere.html,2026-04-12,2026-04-25,
Dr. Hüsch & Partner Rechtsanwälte,Rechtsanwaltsfachangestellte / einen Rechtsanwaltsfachangestellten (m/w/d) für eine Teilzeit oder Vollzeitstelle,Neuss,http://www.huesch-und-partner.de/karriere.html,2026-04-12,2026-04-25,
Dr. Hüsch & Partner Rechtsanwälte,Auszubildende / einen Auszubildenden (m/w/d) zur/ zum Rechtsanwaltsfachangestellten,Neuss,http://www.huesch-und-partner.de/karriere.html,2026-04-12,2026-04-25,
FRIES Rechtsanwälte Partnerschaft mbB,Rechtsanwaltsfachangestellte (m/w/d) in Nürnberg,Nürnberg,https://fries.law/rechtsanwaltsfachangestellte-m-w-d-in-nuernberg.html,2026-04-12,2026-04-25,zentrale@fries.law
FRIES Rechtsanwälte Partnerschaft mbB,Schreibkraft (m/w/d) in Nürnberg,Nürnberg,https://fries.law/schreibkraft-m-w-d-in-nuernberg.html,2026-04-12,2026-04-25,zentrale@fries.law
Besold Rechtsanwälte,Werden Sie als Rechtsanwaltsfachangestellte(r) (m/w/d) Teil des Teams der Besold Rechtsanwälte,Schwabach,https://www.besold-rae.de/stellenanzeige/werden-sie-als-rechtsanwaltsfachangestellter-m-w-d-teil-des-teams-der-besold-rechtsanwaelte/,2026-04-12,2026-04-25,recht@besold-rae.de
Besold Rechtsanwälte,Werden Sie als Rechtsanwaltsfachangestellte(r) (m/w/d) Teil des Teams der Besold Rechtsanwälte,Nürnberg,https://www.besold-rae.de/stellenanzeige/werden-sie-als-rechtsanwaltsfachangestellter-m-w-d-teil-des-teams-der-besold-rechtsanwaelte/,2026-04-12,2026-04-25,recht@besold-rae.de
Besold Rechtsanwälte,Werden Sie als Rechtsanwalt (m/w/d) Teil des Teams der Besold Rechtsanwälte,Schwabach,https://www.besold-rae.de/stellenanzeige/stellenanzeige-ra-rain/,2026-04-12,2026-04-25,recht@besold-rae.de
Besold Rechtsanwälte,Werden Sie als Rechtsanwalt (m/w/d) Teil des Teams der Besold Rechtsanwälte,Nürnberg,https://www.besold-rae.de/stellenanzeige/stellenanzeige-ra-rain/,2026-04-12,2026-04-25,recht@besold-rae.de
Emschermann / Rechtsanwälte und Notarin in Kooperation,Verstärkung (m/w/d) im Notariat,Oberhausen,https://www.kanzlei-ob.de/,2026-04-12,2026-04-25,info@kanzlei-ob.de
"Anwaltspartnerschaft von Appen, Prof. Dr. Fischer, Prof. Schonebeck mbB und Notare",Rechtsanwältin oder einen Rechtsanwalt (m/w/d),Oldenburg,http://www.rae-vonappen.de/karriere,2026-04-12,2026-04-19,tobias.pancratz@rae-vonappen.de
HELLMANN Fachanwälte Rechtsanwälte in Partnerschaft mbB,Rechtsreferendar (Anwalts- oder Wahlstation),Osnabrück,https://hellmann-fachanwaelte.de/karriere/,2026-04-12,2026-04-19,kanzlei@hellmann-fachanwaelte.de
ilex Rechtsanwälte,Rechtsreferendare,Potsdam,https://www.ilex-recht.de/karriere.html,2026-04-12,2026-04-25,potsdam@ilex-recht.de
Schäfer & Partner Rechtsanwälte GbR,Fachinformatiker / Systemintegration (m/w/d),Osnabrück,https://www.domainprofi.com/de/karriere/,2026-04-12,2026-04-25,steinkamp@domainprofi.com
Schäfer & Partner Rechtsanwälte GbR,Business Development Manager (m/w/d),Homeoffice,https://www.domainprofi.com/de/karriere/,2026-04-12,2026-04-25,steinkamp@domainprofi.com
Schäfer & Partner Rechtsanwälte GbR,Vertriebsmitarbeiter (m/w/d),Homeoffice,https://www.domainprofi.com/de/karriere/,2026-04-12,2026-04-25,steinkamp@domainprofi.com
DR. GÜLDÜ Rechtsanwälte,Rechtsanwältin/Rechtsanwalt (m/w/d) in Voll- oder Teilzeit gesucht,Reutlingen,https://www.kanzlei-gueldue.de/,2026-04-12,2026-04-25,e.gueldue@kanzlei-gueldue.de
DR. GÜLDÜ Rechtsanwälte,Rechtsanwaltsfachangestellte/r (m/w/d) in Voll- oder Teilzeit (mind. 50%) gesucht,Reutlingen,https://www.kanzlei-gueldue.de/,2026-04-12,2026-04-25,e.gueldue@kanzlei-gueldue.de
Geiersberger Glas & Partner mbB Rechtsanwälte Rostock,Rechtsanwalt für Gesellschafts- und Energierecht (m/w/d),Rostock,http://www.geiersberger.de/karriere-energierecht.htm,2026-04-12,2026-04-25,karriere@geiersberger.de
Geiersberger Glas & Partner mbB Rechtsanwälte Rostock,Rechtsanwalt für Gesellschafts- und Energierecht (m/w/d),Schwerin,http://www.geiersberger.de/karriere-energierecht.htm,2026-04-12,2026-04-25,karriere@geiersberger.de
Geiersberger Glas & Partner mbB Rechtsanwälte Rostock,Rechtsanwaltsfachangestellte/r (m/w/d),Rostock,http://www.geiersberger.de/karriere-rechtsanwaltsfachangestellte.htm,2026-04-12,2026-04-25,karriere@geiersberger.de
Geiersberger Glas & Partner mbB Rechtsanwälte Rostock,Auszubildende/r zur/m Rechtsanwaltsfachangestellten (m/w/d),Rostock,https://www.geiersberger.de/karriere-auszubildende-hro.htm,2026-04-12,2026-04-25,karriere@geiersberger.de
Cordes & Wessel - Kanzlei für Steuerrecht und Steuerberatung,Steuerfachangestellte,Rostock,https://www.cordes-wessel.de/team-und-karriere,2026-04-12,2026-04-19,kanzlei@cordes-wessel.de
Cordes & Wessel - Kanzlei für Steuerrecht und Steuerberatung,Auszubildende,Rostock,https://www.cordes-wessel.de/team-und-karriere,2026-04-12,2026-04-19,kanzlei@cordes-wessel.de
Kanzlei Königstraße Köster & Kollegen,Referendar (m/w/d),Stuttgart,https://www.kanzlei-koenigstrasse.de/karriere/referendariat,2026-04-12,2026-04-25,
Anwaltskanzlei SHP,Kollege (m/w/d) für Arbeitsrecht,Stuttgart,https://www.shp-anwaltskanzlei.de/karriere.html,2026-04-12,2026-04-25,j.schmitt@shp-anwaltskanzlei.de
