Kanzlei,Jobtitel,Location,Link,Erstes_Funddatum,Zuletzt_Gesehen,Email
Kanzlei Sachse - Rechtsanwälte & Fachanwälte Offenbach,Initiativbewerbung Rechtsanwaltsfachangestellte,Wiesbaden,https://kanzlei-sachse.de/offene-stellen,2026-04-03,2026-04-03,info@kanzlei-sachse.de
Rechtsanwalt Zafer Özkan,Rechtsanwält*in (m/w/d) – Migrationsrecht / Ausländerrecht / Asylrecht / Einbürgerungsrecht,Offenbach am Main,https://oezkan.legal/karriere/rechtsanwaeltin-m-w-d-migrationsrecht-auslaenderrecht-asylrecht-einbuergerungsrecht/,2026-04-03,info@oezkan.legal,info@oezkan.legal
Rechtsanwalt Zafer Özkan,Coordinator / Legal Assistant (m/w/d) – Migrationsrecht,Offenbach am Main,https://oezkan.legal/karriere/coordinator-legal-assistant-m-w-d-migrationsrecht/,2026-04-03,info@oezkan.legal,info@oezkan.legal
Rechtsanwalt Zafer Özkan,Referendar*in / Wissenschaftliche*r Mitarbeiter*in (m/w/d) – Migrationsrecht,Offenbach am Main,https://oezkan.legal/karriere/referendarin-wissenschaftlicher-mitarbeiterin-m-w-d-migrationsrecht/,2026-04-03,info@oezkan.legal,info@oezkan.legal
Kanzlei Dr. Herbert & Koch,Referendar (Anwalts- oder Wahlstation),Offenbach,https://anwalt-offenbach.de/wordpress/unser-team/,2026-04-03,info@anwalt-offenbach.de,info@anwalt-offenbach.de
Rechtsanwälte Dr. A. Herbert & Kollegen,Referendar (Anwalts- oder Wahlstation),Offenbach,https://anwalt-offenbach.de/wordpress/unser-team/,2026-04-03,info@anwalt-offenbach.de,info@anwalt-offenbach.de
Centamore & Loghman-Adham Rechtsanwälte · Fachanwälte · Notar,Mitarbeiter im notariellen Bereich,Düsseldorf,https://www.centamore-loghman.de/de/karriere/,2026-04-03,2026-04-03,rosario@centamore-loghman.de
Centamore & Loghman-Adham Rechtsanwälte · Fachanwälte · Notar,Studentische Hilfskräfte,Düsseldorf,https://www.centamore-loghman.de/de/karriere/,2026-04-03,2026-04-03,rosario@centamore-loghman.de
Knolle Societät Rechtsanwälte PartGmbB,Knolle Azubi,Offenbach am Main,https://knolle.de/#career,2026-04-03,2026-04-25,fuchs@knolle.de
Seppel & Partner Rechtsanwälte in PartGmbB,Rechtsanwalts- und Notarfachangestellte (m/w/d),Oldenburg,https://www.seppel-partner-oldenburg.de/stellenangebote/rechtsanwalts-und-notarfachangestellte-mwd,2026-04-03,2026-04-25,
Seppel & Partner Rechtsanwälte in PartGmbB,Ausbildung zur Rechtsanwalts- und Notarfachangestellten (m/w/d),Oldenburg,https://www.seppel-partner-oldenburg.de/stellenangebote/ausbildung-zur-rechtsanwalts-und-notarfachangestellten-mwd,2026-04-03,2026-04-25,
rbo - Rechtsanwälte,Rechtsanwaltsfachangestellte (w/m/d),Oldenburg,https://rbo-rechtsanwaelte.de/rechtsanwaltsfachangestellte-m-w-d,2026-04-03,anwalt@rbo-rechtsanwaelte.de,anwalt@rbo-rechtsanwaelte.de
rbo - Rechtsanwälte,Notarfachangestellte (m/w/d),Oldenburg,https://rbo-rechtsanwaelte.de/notarfachangestellte-m-w-d,2026-04-03,notar@rbo-rechtsanwaelte.de,notar@rbo-rechtsanwaelte.de
rbo - Rechtsanwälte,Rechtsanwalt/Notar (m/w/d),Oldenburg,https://rbo-rechtsanwaelte.de/de/service/jobs,2026-04-03,anwalt@rbo-rechtsanwaelte.de,anwalt@rbo-rechtsanwaelte.de
"Kreft, Wehage, Schwackenberg & Freericks PartGmbB",Notarfachangestellte (m/w/d) oder Notarfachwirtin (m/w/d),Oldenburg,https://www.anwalt-ol.de/karriere-notarfachangestellte/,2026-04-03,2026-04-25,bewerbung@anwalt-ol.de
"Kreft, Wehage, Schwackenberg & Freericks PartGmbB",Rechtsanwalt / Rechtsanwältin (m/w/d),Oldenburg,https://www.anwalt-ol.de/rechtsanwalt-rechtsanwaeltin-gesucht-karriere-in-oldenburg/,2026-04-03,2026-04-25,bewerbung@anwalt-ol.de
Arens & Groll u. Kollegen Rechtsanwälte - Fachanwälte - Notare,Notarfachangestellte Rechtsanwaltsfachangestelle ReNo (m/w/d),Oldenburg,https://ra-arens.de/jobs/,2026-04-03,info@ra-arens.de,info@ra-arens.de
Rechtsanwälte Vogt & Partner,Referendar (m/w/d),Oldenburg,https://www.rae-vogt.de/karriere/,2026-04-03,personal@rae-vogt.de,personal@rae-vogt.de
Rechtsanwälte Vogt & Partner,Rechtsanwalts- und Notarfachangestellte (m/w/d),Oldenburg,https://www.rae-vogt.de/karriere/,2026-04-03,personal@rae-vogt.de,personal@rae-vogt.de
Rechtsanwälte Vogt & Partner,Auszubildende zur/m Rechtsanwalts- und Notarfachangestellten (m/w/d),Oldenburg,https://www.rae-vogt.de/karriere/,2026-04-03,personal@rae-vogt.de,personal@rae-vogt.de
Dr. Miedtank u. Partner Rechtsanwalts GbR,Rechtsanwalts- u. Notarfachangestellte (m/w/d),Oldenburg,http://www.miedtank.de/job-gesucht,2026-04-03,mail@miedtank.de,mail@miedtank.de
Dr. Miedtank u. Partner Rechtsanwalts GbR,Notariatsfachwirt/in (m/w/d),Oldenburg,http://www.miedtank.de/job-gesucht,2026-04-03,mail@miedtank.de,mail@miedtank.de
Dr. Miedtank u. Partner Rechtsanwalts GbR,Auszubildende (m/w/d),Oldenburg,http://www.miedtank.de/job-gesucht,2026-04-03,mail@miedtank.de,mail@miedtank.de
Rechtsanwälte und Notare Vogt und Partner,Referendare (m/w/d) Anwalts- oder Wahlstation,Oldenburg,https://www.rae-vogt.de/karriere/,2026-04-03,2026-04-19,personal@rae-vogt.de
Rechtsanwälte und Notare Vogt und Partner,Rechtsanwalts- und Notarfachangestellte,Oldenburg,https://www.rae-vogt.de/karriere/,2026-04-03,2026-04-19,personal@rae-vogt.de
Rechtsanwälte und Notare Vogt und Partner,Auszubildende zur/m Rechtsanwalts- und Notarfachangestellten,Oldenburg,https://www.rae-vogt.de/karriere/,2026-04-03,2026-04-19,personal@rae-vogt.de
Kanzlei Staab.Kollegen | Oldenburg,Rechtsanwältin / Rechtsanwalt,Bremen,https://www.staab-collegen.de/karriere/,2026-04-03,bewerbung@staab-kollegen.de,bewerbung@staab-kollegen.de
Kanzlei Staab.Kollegen | Oldenburg,Rechtsanwältin / Rechtsanwalt,Bremerhaven,https://www.staab-collegen.de/karriere/,2026-04-03,bewerbung@staab-kollegen.de,bewerbung@staab-kollegen.de
Kanzlei Staab.Kollegen | Oldenburg,Rechtsreferendarin / Rechtsreferendar,Bremen,https://www.staab-collegen.de/karriere/,2026-04-03,info@staab-kollegen.de,info@staab-kollegen.de
Kanzlei Staab.Kollegen | Oldenburg,Rechtsreferendarin / Rechtsreferendar,Bremerhaven,https://www.staab-collegen.de/karriere/,2026-04-03,info@staab-kollegen.de,info@staab-kollegen.de
Kanzlei Staab.Kollegen | Oldenburg,Rechtsanwaltsfachangestellte/r,Bremen,https://www.staab-collegen.de/karriere/,2026-04-03,bewerbung@staab-kollegen.de,bewerbung@staab-kollegen.de
Kanzlei Staab.Kollegen | Oldenburg,Rechtsanwaltsfachangestellte/r,Bremerhaven,https://www.staab-collegen.de/karriere/,2026-04-03,bewerbung@staab-kollegen.de,bewerbung@staab-kollegen.de
Kanzlei Staab.Kollegen | Oldenburg,Studentenpraktikantin / Studentenpraktikant,Bremen,https://www.staab-collegen.de/karriere/,2026-04-03,info@staab-kollegen.de,info@staab-kollegen.de
Kanzlei Staab.Kollegen | Oldenburg,Studentenpraktikantin / Studentenpraktikant,Bremerhaven,https://www.staab-collegen.de/karriere/,2026-04-03,info@staab-kollegen.de,info@staab-kollegen.de
Kanzlei Staab.Kollegen | Oldenburg,Ausbildung Rechtsanwaltsfachangestellte/r,Bremen,https://www.staab-collegen.de/karriere/,2026-04-03,info@staab-kollegen.de,info@staab-kollegen.de
Kanzlei Staab.Kollegen | Oldenburg,Ausbildung Rechtsanwaltsfachangestellte/r,Bremerhaven,https://www.staab-collegen.de/karriere/,2026-04-03,info@staab-kollegen.de,info@staab-kollegen.de
Kanzlei Staab.Kollegen | Oldenburg,Steuerberater oder Wirtschaftsprüfer (m/w/d),Bremen,https://www.staab-collegen.de/karriere/,2026-04-03,2026-04-12,staab@staab-kollegen.de
"Anwaltspartnerschaft von Appen, Prof. Dr. Fischer, Prof. Schonebeck mbB und Notare",Rechtsanwältin oder Rechtsanwalt (m/w/d),Oldenburg,http://www.rae-vonappen.de/karriere,2026-04-03,tobias.pancratz@rae-vonappen.de,tobias.pancratz@rae-vonappen.de
Kanzlei Roling & Partner,Rechtsanwaltsfachangestellte (m/w/d),Osnabrück,http://www.roling-partner.de/karriere/karriere/,2026-04-03,info@roling-partner.de,info@roling-partner.de
Kanzlei Roling & Partner,Notarfachangestellte (m/w/d) Notarfachwirtin (m/w/d),Osnabrück,http://www.roling-partner.de/karriere/karriere/,2026-04-03,2026-04-03,info@roling-partner.de
Kanzlei Roling & Partner,Rechtsreferendariat – Anwaltsstation (m/w/d),Osnabrück,http://www.roling-partner.de/karriere/karriere/,2026-04-03,info@roling-partner.de,info@roling-partner.de
"Dr. Funk, Dr. Tenfelde & Partner mbB - Rechtsanwalt Osnabrück",Rechtsanwalt/Rechtsanwältin (m/w/d),Osnabrück,https://www.funk-tenfelde.de/karriere/,2026-04-03,karriere@funk-tenfelde.de,karriere@funk-tenfelde.de
"Dr. Funk, Dr. Tenfelde & Partner mbB - Rechtsanwalt Osnabrück",Rechtsreferendar (m/w/d),Osnabrück,https://www.funk-tenfelde.de/karriere/,2026-04-03,karriere@funk-tenfelde.de,karriere@funk-tenfelde.de
"Dr. Funk, Dr. Tenfelde & Partner mbB - Rechtsanwalt Osnabrück",Rechtsanwaltsfachangestellte(n) (m/w/d),Osnabrück,https://www.funk-tenfelde.de/karriere/,2026-04-03,karriere@funk-tenfelde.de,karriere@funk-tenfelde.de
RAe. Dr. Schmidt & Laute,Rechtsanwalt (w/m/d),Osnabrück,https://schmidt-laute.de/wp-content/uploads/2024/06/Stellenanzeige-2024.pdf,2026-04-03,info@schmidt-laute.de,info@schmidt-laute.de
RAe. Dr. Schmidt & Laute,Notarfachangestellen (w/m/d)/Notarfachwirt (w/m/d),Osnabrück,https://schmidt-laute.de/wp-content/uploads/2024/09/StellenanzeigeNotariat.pdf,2026-04-03,info@schmidt-laute.de,info@schmidt-laute.de
RAe. Dr. Schmidt & Laute,Rechtsreferendar (w/m/d),Osnabrück,https://schmidt-laute.de/karriere/,2026-04-03,info@schmidt-laute.de,info@schmidt-laute.de
HELLMANN Fachanwälte Rechtsanwälte in Partnerschaft mbB,Notarfachangestellte (m/w/d),Osnabrück,https://hellmann-fachanwaelte.de/karriere/,2026-04-03,kanzlei@hellmann-fachanwaelte.de,kanzlei@hellmann-fachanwaelte.de
HELLMANN Fachanwälte Rechtsanwälte in Partnerschaft mbB,Rechtsanwalts- und Notarfachangestellte (Auszubildende),Osnabrück,https://hellmann-fachanwaelte.de/karriere/,2026-04-03,2026-04-25,kanzlei@hellmann-fachanwaelte.de
HELLMANN Fachanwälte Rechtsanwälte in Partnerschaft mbB,Rechtsreferendar,Osnabrück,https://hellmann-fachanwaelte.de/karriere/,2026-04-03,2026-04-03,kanzlei@hellmann-fachanwaelte.de
Klages und Kollegen eGbR,Steuerfachangestellte/n,Osnabrück,https://www.klages-kollegen.de/stellenangebote/,2026-04-03,2026-04-25,willkommen@klages-kollegen.de
Klages und Kollegen eGbR,Rechtsanwaltsfachangestellte/n,Osnabrück,https://www.klages-kollegen.de/stellenangebote/,2026-04-03,2026-04-25,willkommen@klages-kollegen.de
Klages und Kollegen eGbR,Auszubildende/r Rechtsanwaltsfachgestellte/r (m/w/d),Osnabrück,https://www.klages-kollegen.de/stellenangebote/,2026-04-03,2026-04-03,willkommen@klages-kollegen.de
Klages und Kollegen eGbR,Auszubildende/r Steuerfachangestellte/r (m/w/d),Osnabrück,https://www.klages-kollegen.de/stellenangebote/,2026-04-03,2026-04-03,willkommen@klages-kollegen.de
PHILEX Anwaltskanzlei - RA Hatzopoulos,Rechtsreferendare (m/w/d),Osnabrück,http://www.philex-ak.de/seite/646806/karriere.html,2026-04-03,info@philex-ak.de,info@philex-ak.de
PHILEX Anwaltskanzlei - RA Hatzopoulos,Rechtsanwaltsfachangestellte/n (m/w/d),Osnabrück,http://www.philex-ak.de/seite/646806/karriere.html,2026-04-03,info@philex-ak.de,info@philex-ak.de
PHILEX Anwaltskanzlei - RA Hatzopoulos,Ausbildungsplatz: Rechtsanwaltsfachangestellte/r (m/w/d),Osnabrück,http://www.philex-ak.de/seite/646806/karriere.html,2026-04-03,info@philex-ak.de,info@philex-ak.de
"GRÖNE - Rechtsanwalt Arbeitsrecht, Familienrecht, Erbrecht, Mietrecht, Verkehrsrecht Osnabrück",Notarfachwirt (m/w/d) oder Rechtsanwalts- und Notarfachangestellte/n (m/w/d) mit Erfahrung im Notariat,Osnabrück,https://ra-groene.de/karriere/,2026-04-03,2026-04-25,lohmann@ra-groene.de
"Feldkamp und Partner, Rechtsanwälte",Ausbildung als Rechtsanwalts- und Notarfachangestellte/r (gn),Osnabrück,https://www.feldkamp-rechtsanwaelte.de/ausbildung-zur-rechtsanwaltsfachangestellten/,2026-04-03,info@fup-rae.net,info@fup-rae.net
"Feldkamp und Partner, Rechtsanwälte",Rechtsanwalts- und Notarfachangestellte/r (gn),Osnabrück,https://www.feldkamp-rechtsanwaelte.de/rechtsanwalts-und-notarfachangestellte/,2026-04-03,info@fup-rae.net,info@fup-rae.net
Anwaltskanzlei SVM,Rechtsanwaltsfachangestellter (m/w/d),Osnabrück,https://kanzlei-svm.de/karriere/,2026-04-03,info@kanzlei-svm.de,info@kanzlei-svm.de
Anwaltskanzlei SVM,Auszubildende/r Rechtsanwaltsfachangestellte/r (m/w/d) für 2025,Osnabrück,https://kanzlei-svm.de/karriere/,2026-04-03,2026-04-03,marx@kanzlei-svm.de
Anwaltskanzlei SVM,Referendar/in (m/w/d),Osnabrück,https://kanzlei-svm.de/karriere/,2026-04-03,2026-04-19,marx@kanzlei-svm.de
Anwaltskanzlei SVM,Praktikant/in (m/w/d) (rechtswissenschaftliche Ausbildung),Osnabrück,https://kanzlei-svm.de/karriere/,2026-04-03,2026-04-03,marx@kanzlei-svm.de
Dr. Wessel & Plückebaum PartGmbB Rechtsanwälte | Notare,Rechtsanwaltsfachangestellte/r (m/w/d) in Teil- oder Vollzeit,Paderborn,https://www.wessel-plueckebaum.de/kanzlei/stellenangebote-rechtsanwaltsfachangestellte-r-m-w-d/,2026-04-03,t.wilmes@anwalt-paderborn.de,t.wilmes@anwalt-paderborn.de
Dr. Wessel & Plückebaum PartGmbB Rechtsanwälte | Notare,Rechtsanwalt/-anwältin (m/w/d),Paderborn,https://www.wessel-plueckebaum.de/kanzlei/stellenangebote-rechtsanwalt-anwaeltin-m-w-d/,2026-04-03,2026-04-25,kanzlei@anwalt-paderborn.de
"Kanzlei Ferlings, Cramer, Mix",Auszubildende/n zur/zum Rechtsanwaltsfachangestellten (m/w/d),Paderborn,https://www.anwalt-paderborn.com/karriere/,2026-04-03,s.ferlings@t-online.de,s.ferlings@t-online.de
"Kanzlei Ferlings, Cramer, Mix",Auszubildende/n zur/zum Rechtsanwaltsfachangestellten (m/w/d),Berlin,https://www.anwalt-paderborn.com/karriere/,2026-04-03,s.ferlings@t-online.de,s.ferlings@t-online.de
ANWALTSKANZLEI EIKEL & PARTNER GbR RECHTSANWÄLTE UND PATENTANWÄLTE,Rechtsanwalt (m/w/d),Detmold,https://eikel-partner.de/stellenanzeigen/,2026-04-03,2026-04-25,info@eikel-partner.de
ANWALTSKANZLEI EIKEL & PARTNER GbR RECHTSANWÄLTE UND PATENTANWÄLTE,Rechtsanwaltsfachangestellte/r (m/w/d) in Teilzeit,Detmold,https://eikel-partner.de/stellenanzeigen/,2026-04-03,2026-04-25,info@eikel-partner.de
Warm & Kollegen Rechtsanwälte,Auszubildender Rechtsanwaltsfachangestellter (m/w/d),Paderborn,http://www.warm-rechtsanwaelte.de/stellenangebote,2026-04-03,kanzlei@warm-wirtschaftsrecht.de,kanzlei@warm-wirtschaftsrecht.de
Warm & Kollegen Rechtsanwälte,Referendar (m/w/d),Paderborn,http://www.warm-rechtsanwaelte.de/stellenangebote,2026-04-03,kanzlei@warm-wirtschaftsrecht.de,kanzlei@warm-wirtschaftsrecht.de
Warm & Kollegen Rechtsanwälte,Studentische Rechtspraktikanten (m/w/d),Paderborn,http://www.warm-rechtsanwaelte.de/stellenangebote,2026-04-03,kanzlei@warm-wirtschaftsrecht.de,kanzlei@warm-wirtschaftsrecht.de
Zacharias & Partner Rechtsanwälte mbB,Auszubildende/n als Rechtsanwalts- und Notarfachangestellte/n(m/w/d),Paderborn,https://onecdn.io/media/20260206-stellenanzeige-azubi-3677bf84-546f-4d25-87d6-48c3463ebff9.pdf,2026-04-03,wiemers-eidt@zacharias-partner.de,wiemers-eidt@zacharias-partner.de
Zacharias & Partner Rechtsanwälte mbB,Referendar (m/w/d),Paderborn,https://onecdn.io/media/20250124stellenanzeigereferendar-98e9594b-1895-4a49-a68c-0e589ce8d724.pdf,2026-04-03,wiemers-eidt@zacharias-partner.de,wiemers-eidt@zacharias-partner.de
Zacharias & Partner Rechtsanwälte mbB,Notarfachangestellter (m/w/d),Paderborn,https://onecdn.io/media/20250124stellenanzeigenotarfachangestellter-3e7692b9-d504-424d-8ce0-b730ac8d67b5.pdf,2026-04-03,wiemers-eidt@zacharias-partner.de,wiemers-eidt@zacharias-partner.de
Melzer Penteridis Kampe Rechtsanwälte PartGmbB,Rechtsreferendare (m/w/d) als wissenschaftliche Mitarbeiter oder Stationsreferendare,Bad Lippspringe,https://melzer-penteridis.de/karriere/,2026-04-03,2026-04-03,post@melzer-penteridis.de
Melzer Penteridis Kampe Rechtsanwälte PartGmbB,Rechtsreferendare (m/w/d) als wissenschaftliche Mitarbeiter oder Stationsreferendare,Paderborn,https://melzer-penteridis.de/karriere/,2026-04-03,2026-04-03,post@melzer-penteridis.de
Kanzlei Gerling Paderborn,"Rechtsanwalt, Rechtsanwältin (m/w/d)",Paderborn,https://www.kanzlei-gerling.de/wp-content/uploads/2024/11/Rechtsanwalt-Rechtsanwaeltin.pdf,2026-04-03,gerling@kanzlei-gerling.de,gerling@kanzlei-gerling.de
Kanzlei Gerling Paderborn,"Rechtsanwalt, Rechtsanwältin (m/w/d)",Bielefeld,https://www.kanzlei-gerling.de/wp-content/uploads/2024/11/Rechtsanwalt-Rechtsanwaeltin.pdf,2026-04-03,gerling@kanzlei-gerling.de,gerling@kanzlei-gerling.de
Kanzlei Gerling Paderborn,Rechtsanwaltsfachangestellte(r) (m/w/d),Paderborn,https://www.kanzlei-gerling.de/wp-content/uploads/2024/11/Rechtsanwaltsfachangestellter.pdf,2026-04-03,gerling@kanzlei-gerling.de,gerling@kanzlei-gerling.de
Kanzlei Gerling Paderborn,Rechtsanwaltsfachangestellte(r) (m/w/d),Bielefeld,https://www.kanzlei-gerling.de/wp-content/uploads/2024/11/Rechtsanwaltsfachangestellter.pdf,2026-04-03,gerling@kanzlei-gerling.de,gerling@kanzlei-gerling.de
Kanzlei Gerling Paderborn,Referendar(in) (m/w/d),Paderborn,https://www.kanzlei-gerling.de/wp-content/uploads/2019/11/Rechtsreferendarin.pdf,2026-04-03,gerling@kanzlei-gerling.de,gerling@kanzlei-gerling.de
Kanzlei Gerling Paderborn,Referendar(in) (m/w/d),Bielefeld,https://www.kanzlei-gerling.de/wp-content/uploads/2019/11/Rechtsreferendarin.pdf,2026-04-03,gerling@kanzlei-gerling.de,gerling@kanzlei-gerling.de
Anwaltskanzlei und Notarin Am Bogen 3,Rechtsanwalts- und Notarfachangestellte/n (m/w/d),Paderborn,http://scheidungsanwalt-paderborn.de/stellen.php,2026-04-03,kanzlei@am-bogen-3.de,kanzlei@am-bogen-3.de
Rechtsanwältin Ellen Rohring (Fachanwältin für Steuerrecht),Rechtsanwalt (m/w/d),Paderborn,https://kanzlei-rohring.de/jobs/,2026-04-03,rohring@kanzlei-rohring.de,rohring@kanzlei-rohring.de
Rechtsanwältin Ellen Rohring (Fachanwältin für Steuerrecht),Rechtsreferendare (m/w/d),Paderborn,https://kanzlei-rohring.de/jobs/,2026-04-03,rohring@kanzlei-rohring.de,rohring@kanzlei-rohring.de
Kanzlei im Technologiepark Peter Suminski,Initiativbewerbung für juristische Berufe und Kanzleimitarbeiter (m/w/x),Paderborn,https://kanzlei-technologiepark.de/karriere.html,2026-04-03,2026-04-03,suminski@suminski.de
Meyer Arbeitsrecht,Rechtsanwälte (m/w/d) mit Schwerpunkt Arbeitsrecht,Paderborn,https://www.meyer-arbeitsrecht.de/karriere/,2026-04-03,2026-04-12,info@meyer-arbeitsrecht.de
Meyer Arbeitsrecht,Rechtsanwaltsfachangestellte (m/w/d),Paderborn,https://www.meyer-arbeitsrecht.de/karriere/,2026-04-03,info@meyer-arbeitsrecht.de,info@meyer-arbeitsrecht.de
Meyer Arbeitsrecht,Bürofachkräfte (m/w/d),Paderborn,https://www.meyer-arbeitsrecht.de/karriere/,2026-04-03,2026-04-19,info@meyer-arbeitsrecht.de
Meyer Arbeitsrecht,Referendare (m/w/d),Paderborn,https://www.meyer-arbeitsrecht.de/karriere/,2026-04-03,2026-04-19,info@meyer-arbeitsrecht.de
Meyer Arbeitsrecht,Studenten (m/w/d),Paderborn,https://www.meyer-arbeitsrecht.de/karriere/,2026-04-03,2026-04-19,info@meyer-arbeitsrecht.de
TOP ADAC Anwalt Jost Ferlings ᐅ Rechtsanwalt und Fachanwalt für Verkehrsrecht,Fachanwalt Verkehrsrecht,Zentrale/Unbekannt,,2026-04-03,2026-04-19,
Kanzlei Obergfell Rechtsanwälte Strafrecht | Zivilrecht | Verkehrsstrafrecht,Rechtsanwalt / Rechtsanwältin (m/w/d),Pforzheim,http://www.recht-in-pforzheim.de/karriere/,2026-04-03,obergfell@kanzlei-obergfell.de,obergfell@kanzlei-obergfell.de
Kanzlei Obergfell Rechtsanwälte Strafrecht | Zivilrecht | Verkehrsstrafrecht,Rechtsanwaltsfachangestellte/r (m/w/d),Pforzheim,http://www.recht-in-pforzheim.de/karriere/,2026-04-03,obergfell@kanzlei-obergfell.de,obergfell@kanzlei-obergfell.de
Kanzlei Obergfell Rechtsanwälte Strafrecht | Zivilrecht | Verkehrsstrafrecht,Rechtsanwaltsfachangestellte/r (m/w/d),Karlsruhe,http://www.recht-in-pforzheim.de/karriere/,2026-04-03,obergfell@kanzlei-obergfell.de,obergfell@kanzlei-obergfell.de
Kanzlei Obergfell Rechtsanwälte Strafrecht | Zivilrecht | Verkehrsstrafrecht,Rechtsreferendar/in (m/w/d),Pforzheim,http://www.recht-in-pforzheim.de/karriere/,2026-04-03,obergfell@kanzlei-obergfell.de,obergfell@kanzlei-obergfell.de
Kanzlei Obergfell Rechtsanwälte Strafrecht | Zivilrecht | Verkehrsstrafrecht,Rechtsreferendar/in (m/w/d),Karlsruhe,http://www.recht-in-pforzheim.de/karriere/,2026-04-03,obergfell@kanzlei-obergfell.de,obergfell@kanzlei-obergfell.de
Schliffka & Schwab - Rechtsanwälte,Rechtsanwalt-Fachangestellte (m/w/d),Pforzheim,https://www.schliffka.de/karriere/#rechtsanwalt-fachangestellte,2026-04-03,2026-04-12,kanzlei@schliffka.de
Schliffka & Schwab - Rechtsanwälte,Sekretariats-Fachkraft (m/w/d),Pforzheim,https://www.schliffka.de/karriere/#sekretariats-fachkraft,2026-04-03,kanzlei@schliffka.de,kanzlei@schliffka.de
Schliffka & Schwab - Rechtsanwälte,Initiativbewerbung (m/w/d),Pforzheim,https://www.schliffka.de/karriere/,2026-04-03,kanzlei@schliffka.de,kanzlei@schliffka.de
NONNENMACHER & DROTLEFF Fachanwaltskanzlei,Rechtsanwälte,Pforzheim,http://www.kanzlei-nonnenmacher.de/karriere/rechtsanwaelte-und-juristen,2026-04-03,drotleff@kanzlei-nonnenmacher.de,drotleff@kanzlei-nonnenmacher.de
NONNENMACHER & DROTLEFF Fachanwaltskanzlei,Juristen/Diplomjuristen/Juristen (FH),Pforzheim,http://www.kanzlei-nonnenmacher.de/karriere/rechtsanwaelte-und-juristen,2026-04-03,drotleff@kanzlei-nonnenmacher.de,drotleff@kanzlei-nonnenmacher.de
Ladenburg Neifeind Schmücker & Homann Lawyers,Rechtsanwälte (m/w/d),Pforzheim,http://www.ladenburger.com/de/karriere/,2026-04-03,2026-04-03,niels.jauch@ladenburger.com
Ladenburg Neifeind Schmücker & Homann Lawyers,Rechtsanwaltsfachangestellte (m/w/d),Pforzheim,http://www.ladenburger.com/de/karriere/,2026-04-03,tanja.averna@ladenburger.com,tanja.averna@ladenburger.com
Ladenburg Neifeind Schmücker & Homann Lawyers,Auszubildende zur Rechtsanwaltsfachangestellten (m/w/d),Pforzheim,http://www.ladenburger.com/de/karriere/,2026-04-03,tanja.averna@ladenburger.com,tanja.averna@ladenburger.com
Schindhelm Pfisterer und Kollegen Rechtsanwälte,Rechtsanwalt / Rechtsanwältin (m/w/d) – Handels- und Gesellschaftsrecht / Insolvenzrecht & Sanierung,Pforzheim,https://rae-sp.de/portfolio-items/rechtsanwalt-m-w-d-handels-und-gesellschaftsrecht/,2026-04-03,2026-04-25,karriere@rae-sp.de
Schindhelm Pfisterer und Kollegen Rechtsanwälte,Rechtsanwalt / Rechtsanwältin (m/w/d) – Handels- und Gesellschaftsrecht / Insolvenzrecht & Sanierung,Stuttgart,https://rae-sp.de/portfolio-items/rechtsanwalt-m-w-d-handels-und-gesellschaftsrecht/,2026-04-03,2026-04-25,karriere@rae-sp.de
Schindhelm Pfisterer und Kollegen Rechtsanwälte,Rechtsanwalt / Rechtsanwältin (m/w/d) – Arbeitsrecht,Pforzheim,https://rae-sp.de/portfolio-items/rechtsanwalt-m-w-d-arbeitsrecht/,2026-04-03,2026-04-25,karriere@rae-sp.de
Schindhelm Pfisterer und Kollegen Rechtsanwälte,Rechtsanwalt / Rechtsanwältin (m/w/d) – Arbeitsrecht,Stuttgart,https://rae-sp.de/portfolio-items/rechtsanwalt-m-w-d-arbeitsrecht/,2026-04-03,2026-04-25,karriere@rae-sp.de
Schindhelm Pfisterer und Kollegen Rechtsanwälte,Rechtsanwalt / Rechtsanwältin (m/w/d) –Familienrecht,Pforzheim,https://rae-sp.de/portfolio-items/rechtsanwalt-m-w-d-familienrecht/,2026-04-03,2026-04-25,karriere@rae-sp.de
Schindhelm Pfisterer und Kollegen Rechtsanwälte,Rechtsanwalt / Rechtsanwältin (m/w/d) –Familienrecht,Stuttgart,https://rae-sp.de/portfolio-items/rechtsanwalt-m-w-d-familienrecht/,2026-04-03,2026-04-25,karriere@rae-sp.de
SFW Fachanwälte für Arbeitsrecht Steigelmann Fischer Weidner Pforzheim,Ausbildungsplatz zur/zum Rechtsanwaltsfachangestellten (m/w/d),Landau,https://www.sfw-arbeitsrecht.de/ausbildungsplatz-zur-zum-rechtsanwaltsfachangestellten-m-w-d-in-landau/,2026-04-03,landau@sfw-arbeitsrecht.de,landau@sfw-arbeitsrecht.de
SFW Fachanwälte für Arbeitsrecht Steigelmann Fischer Weidner Pforzheim,Ausbildungsplatz zur/zum Rechtsanwaltsfachangestellten (m/w/d),Karlsruhe,https://www.sfw-arbeitsrecht.de/ausbildungsplatz-zur-zum-rechtsanwaltsfachangestellten-m-w-d-2/,2026-04-03,karlsruhe@sfw-arbeitsrecht.de,karlsruhe@sfw-arbeitsrecht.de
